ae_image_path,light_environment,confidence_vector
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04074963\ILSVRC2012_val_00048845.JPEG,l2,"[0.04599228 0.02042256 0.4665751  0.651174   0.1292619  0.00355986
 0.31687737 0.39061737 1.         0.4487991  0.01442729 0.08765506
 0.3823775  0.32789624 0.05532659 0.32746017 0.34572873 0.6598412
 0.39438418 0.04231206 0.00394185 0.34336892 0.4670383  0.5699003
 0.3026411  0.31672186 0.6043665 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04099969\ILSVRC2012_val_00016203.JPEG,l2,"[0.41206846 1.         0.10014132 0.30439907 0.06055281 0.10432516
 0.37873554 0.33147058 0.25040662 0.3441966  0.17316073 0.04818334
 0.35776561 0.20945379 0.03103138 0.3684123  0.3789629  0.34915113
 0.3328447  0.01426096 0.24789846 0.37471008 0.33686477 0.0824126
 0.37357458 0.38394248 0.38517526]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04099969\ILSVRC2012_val_00017053.JPEG,l2,"[4.6016242e-02 9.6859390e-01 2.5878647e-02 4.2228840e-04 1.1949263e-03
 1.9749004e-02 6.9782371e-04 6.0114672e-04 3.6227034e-04 1.5627549e-03
 4.7487199e-01 1.0000000e+00 6.3000165e-04 3.9285896e-04 1.5968375e-04
 6.6912040e-04 6.4545253e-04 5.5673678e-04 4.3203883e-04 2.0426670e-03
 5.5880990e-02 6.8301352e-04 5.1840569e-04 3.3289168e-04 6.8068807e-04
 7.2566565e-04 5.5716414e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04099969\ILSVRC2012_val_00017214.JPEG,l2,"[3.3885622e-01 6.6406929e-01 2.1935389e-03 5.1630796e-03 3.3378538e-02
 2.6538250e-01 1.1218300e-03 1.0557111e-03 9.3637698e-04 3.8755134e-02
 1.9221309e-01 4.4419385e-02 1.2043790e-03 4.8188344e-03 5.2517600e-02
 1.1369418e-03 1.1440451e-03 9.0880174e-04 6.7332382e-03 6.3955039e-02
 1.0000000e+00 1.1516649e-03 9.5951970e-04 2.1715881e-03 1.1575561e-03
 1.1452477e-03 9.9199079e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04099969\ILSVRC2012_val_00020924.JPEG,l2,"[0.07766493 0.44129264 1.         0.49016654 0.12630455 0.18132344
 0.53365535 0.4860208  0.30188432 0.08041445 0.14371951 0.42727226
 0.5060604  0.21956152 0.10382957 0.5531077  0.48484913 0.36751792
 0.3304682  0.08627589 0.18283044 0.5223616  0.40229487 0.1270597
 0.5268724  0.5100631  0.4339856 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04118538\ILSVRC2012_val_00002018.JPEG,l2,"[0.7128661  0.04875717 0.08740644 0.06967513 0.11842958 0.06446784
 0.0290665  0.03202076 0.48948655 1.         0.1613652  0.07603133
 0.03342349 0.1383031  0.21293262 0.03090792 0.03002197 0.05954283
 0.13897087 0.37667704 0.2883213  0.03026805 0.03977746 0.5642364
 0.02754259 0.02827158 0.02957671]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04118538\ILSVRC2012_val_00021287.JPEG,l2,"[0.75880903 0.04317953 0.01068369 0.00436207 0.01396317 0.78934485
 0.00268877 0.00228884 0.02043412 0.04573773 1.         0.02834895
 0.00237238 0.00731952 0.2967902  0.00259333 0.00207503 0.00504409
 0.00582349 0.0852017  0.23452735 0.0022382  0.00324384 0.04036424
 0.00254234 0.00227369 0.00360233]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04118538\ILSVRC2012_val_00037938.JPEG,l2,"[0.86438304 0.78282845 0.04639836 0.01322578 0.10376702 0.10077757
 0.0085067  0.0087843  0.05947292 0.03916042 1.         0.02848246
 0.00918505 0.07253983 0.13923348 0.01001729 0.00967074 0.01375481
 0.03711782 0.04302212 0.09425145 0.00965367 0.00942533 0.13702065
 0.00903887 0.00769443 0.01103419]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04118538\ILSVRC2012_val_00045773.JPEG,l2,"[1.0000000e+00 9.6786939e-02 3.1713140e-03 6.5637234e-04 1.5750317e-02
 5.7899214e-02 5.8436958e-04 4.8939948e-04 1.7242288e-03 5.9052616e-02
 1.1205295e-01 3.6827056e-03 5.0987885e-04 1.4328604e-03 6.9708548e-02
 5.7075371e-04 4.4551821e-04 8.4818556e-04 1.2866313e-03 6.7356132e-02
 7.8814313e-02 5.2375812e-04 6.2426325e-04 2.3614904e-03 5.8809924e-04
 5.5146444e-04 7.1442185e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04133789\ILSVRC2012_val_00019572.JPEG,l2,"[0.06054735 0.15165766 1.         0.10396025 0.12812956 0.04989247
 0.0954608  0.10296249 0.30879787 0.19778918 0.03973361 0.08056855
 0.09408588 0.13435078 0.06040652 0.1008509  0.08381642 0.17151126
 0.10406699 0.07714107 0.12110556 0.10729267 0.09798068 0.13837567
 0.10537336 0.10454979 0.1299828 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04133789\ILSVRC2012_val_00032051.JPEG,l2,"[1.00000000e+00 1.66656017e-01 1.54224243e-02 1.55556994e-03
 7.55365007e-03 6.69397041e-03 1.50541647e-03 1.29840197e-03
 4.75681107e-03 3.33332866e-02 3.39069158e-01 9.48928110e-03
 1.35901535e-03 3.10349162e-03 1.36671085e-02 1.55868160e-03
 1.46643620e-03 1.63736171e-03 2.69686501e-03 3.38169821e-02
 6.59711368e-04 1.54083432e-03 1.45243190e-03 8.06033984e-03
 1.69238122e-03 1.63405598e-03 2.20542611e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04133789\ILSVRC2012_val_00046895.JPEG,l2,"[0.55096173 1.         0.47651    0.02809235 0.10987643 0.39256063
 0.06642384 0.05965884 0.04419935 0.6436985  0.9392159  0.09146883
 0.06508967 0.02376629 0.13476394 0.07298709 0.06349739 0.08599716
 0.05064945 0.21260454 0.42924815 0.0677381  0.04651794 0.05412848
 0.06769963 0.0666616  0.07313747]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04133789\ILSVRC2012_val_00048850.JPEG,l2,"[1.         0.70660347 0.4492298  0.03729209 0.10169984 0.05843937
 0.04689117 0.03837296 0.09307825 0.4072888  0.14844787 0.2289269
 0.04288516 0.10531297 0.06541211 0.04559793 0.03883665 0.06249792
 0.06031046 0.18166158 0.19543326 0.04487578 0.03635164 0.12300459
 0.04634911 0.04530335 0.06106816]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04146614\ILSVRC2012_val_00002346.JPEG,l2,"[1.43627584e-01 6.85550198e-02 2.51068547e-03 3.34348209e-04
 1.57790259e-02 1.00000000e+00 3.72255949e-04 2.85609829e-04
 3.95330630e-04 9.53456853e-03 6.03908896e-01 1.38971545e-02
 3.40110826e-04 5.51940757e-04 1.00646177e-02 3.82610975e-04
 3.21203959e-04 1.72426531e-04 8.53434787e-04 2.32245643e-02
 8.89495984e-02 3.39421415e-04 3.75566480e-04 6.56288699e-04
 4.26083745e-04 3.75573814e-04 1.96902620e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04146614\ILSVRC2012_val_00011337.JPEG,l2,"[2.2666095e-01 3.0195373e-01 4.0406850e-03 6.4899807e-04 6.2780725e-03
 2.4249050e-01 4.0505518e-04 3.2711285e-04 6.2364800e-04 1.5842335e-02
 1.0000000e+00 3.1786840e-02 3.0659462e-04 5.8280554e-04 1.4051487e-02
 4.4256556e-04 3.7655505e-04 2.7613406e-04 2.0942118e-03 1.0637653e-01
 9.8515242e-02 4.1898887e-04 3.5448343e-04 9.5989619e-04 4.3451233e-04
 4.9848022e-04 2.6888677e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04146614\ILSVRC2012_val_00011870.JPEG,l2,"[2.92848587e-01 1.87418535e-01 8.51964811e-04 3.51552037e-04
 6.22841704e-04 1.00000000e+00 2.88073410e-04 1.80018076e-04
 5.91610558e-04 3.28685646e-03 5.36730886e-01 7.43457931e-04
 1.88271370e-04 2.48963013e-04 7.56713678e-04 3.02980829e-04
 2.23535259e-04 1.29529057e-04 8.78371007e-04 7.22054858e-03
 1.01823926e-01 2.81525019e-04 1.26952320e-04 3.08472372e-04
 2.91514880e-04 2.94853438e-04 1.31931316e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04146614\ILSVRC2012_val_00014611.JPEG,l2,"[0.3939556  0.36572352 0.06045653 0.00409196 0.04201321 0.09191363
 0.00393082 0.00373873 0.00299525 0.04406283 1.         0.10686078
 0.00349164 0.00693675 0.01311428 0.00409048 0.0040911  0.00229234
 0.0090791  0.16423972 0.03866053 0.004202   0.00302577 0.00575944
 0.00439771 0.00414406 0.00298866]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04146614\ILSVRC2012_val_00034858.JPEG,l2,"[1.6606720e-01 1.0000000e+00 2.4224306e-03 6.6025363e-04 7.3093422e-02
 6.6825175e-01 4.5946595e-04 3.3697271e-04 4.5222839e-04 9.2976950e-02
 1.4772880e-01 1.1364775e-02 3.7227612e-04 8.6864311e-04 6.9472031e-03
 4.7892411e-04 4.7583019e-04 1.8604656e-04 9.0918108e-04 9.1177553e-02
 5.0879669e-01 4.6575320e-04 3.1704013e-04 7.4235070e-04 5.5306579e-04
 4.6448829e-04 2.9353634e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04149813\ILSVRC2012_val_00017213.JPEG,l2,"[1.         0.32770112 0.17612259 0.14734548 0.11385956 0.44721112
 0.28082302 0.2279199  0.06039005 0.12241805 0.40188313 0.48198858
 0.25352186 0.05602505 0.20344438 0.28629744 0.29804748 0.06619075
 0.15295266 0.09038267 0.24571715 0.28910005 0.25821    0.03606271
 0.28384045 0.32664862 0.10538794]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04149813\ILSVRC2012_val_00018396.JPEG,l2,"[0.8544344  0.48299256 0.28628677 0.51795423 0.24218675 0.95780927
 0.45059767 0.45088845 0.04617555 0.09640615 0.1944239  0.02697763
 0.4455654  0.19583955 0.27647984 0.43382567 0.4465776  0.10847069
 0.2389003  1.         0.46854854 0.46529302 0.34118557 0.03405937
 0.44603255 0.43037567 0.18194582]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04149813\ILSVRC2012_val_00025578.JPEG,l2,"[0.49223667 0.16730233 0.06866992 0.26396722 0.11306143 0.17055434
 0.08597117 0.08003525 0.02311062 0.03375011 1.         0.1667145
 0.07782507 0.07097368 0.40965477 0.08097865 0.07781598 0.0166939
 0.11583003 0.06058511 0.20702314 0.07913318 0.12427835 0.08604942
 0.09025588 0.08610494 0.01663271]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04149813\ILSVRC2012_val_00041389.JPEG,l2,"[0.49993616 0.27247128 0.0503664  0.0799646  0.07192323 0.4271733
 0.06612816 0.05156949 0.02098489 1.         0.47616926 0.1492148
 0.05197547 0.0863784  0.11929546 0.06469322 0.06544673 0.01669575
 0.0700869  0.09617494 0.30926505 0.06482077 0.05757243 0.00609351
 0.0641211  0.07280896 0.02903157]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04179913\ILSVRC2012_val_00009102.JPEG,l2,"[0.06854971 1.         0.01203587 0.00746038 0.20354271 0.08102946
 0.00557819 0.00466856 0.00322661 0.27504393 0.04259525 0.09748209
 0.0053507  0.01225914 0.0176614  0.00584851 0.00509588 0.00616481
 0.02157452 0.34783256 0.09286084 0.00500905 0.00568611 0.01239821
 0.00587275 0.00552966 0.0057755 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04251144\ILSVRC2012_val_00005678.JPEG,l2,"[0.48092958 0.19236581 0.23846425 0.01782751 0.36038274 0.07712757
 0.01556218 0.01628346 0.04796071 0.3266152  1.         0.5847325
 0.01609689 0.02349905 0.01378927 0.01706829 0.01348901 0.04826374
 0.02105434 0.4622538  0.12824549 0.01466697 0.01720091 0.06543173
 0.01817884 0.01514533 0.02190542]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04251144\ILSVRC2012_val_00023075.JPEG,l2,"[4.0661126e-02 2.5333202e-01 3.8782102e-03 8.3967298e-04 2.2986177e-02
 6.1285907e-01 4.1458188e-04 2.9331108e-04 5.2891858e-04 2.8772237e-02
 4.3613213e-01 3.9789588e-03 3.0482010e-04 5.4912120e-03 1.0141334e-02
 4.8049618e-04 3.4115108e-04 8.3136384e-04 3.5829162e-03 5.2056130e-02
 1.0000000e+00 4.4842233e-04 2.2450065e-04 2.1416442e-03 4.8039178e-04
 4.3056216e-04 5.3383311e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04251144\ILSVRC2012_val_00024039.JPEG,l2,"[2.8189310e-01 2.7568385e-01 2.8421925e-03 7.6169323e-04 2.8932536e-01
 4.1542321e-01 2.7554634e-04 2.8696519e-04 3.2905799e-03 3.0708913e-02
 1.0000000e+00 4.1369046e-03 2.8366412e-04 1.5094312e-03 1.1896598e-01
 3.0372202e-04 2.4195127e-04 5.9178233e-04 1.2577791e-03 4.4961512e-01
 4.2537889e-01 2.7758972e-04 3.2414382e-04 7.9371640e-03 3.2198921e-04
 3.0214753e-04 5.4264796e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04251144\ILSVRC2012_val_00024152.JPEG,l2,"[1.4371049e-01 6.2058938e-01 7.0509957e-03 1.0742184e-03 2.5067981e-02
 1.0000000e+00 8.6270692e-04 6.1561499e-04 4.2824917e-03 1.3878099e-02
 3.5365036e-01 1.5766868e-01 7.5972400e-04 2.2997051e-03 3.1194553e-02
 8.7421393e-04 7.1902940e-04 2.4031349e-03 2.2008338e-03 4.3330662e-02
 5.5694306e-01 7.8666757e-04 4.9933232e-04 2.6847816e-03 9.1372349e-04
 8.5525669e-04 1.3687897e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04251144\ILSVRC2012_val_00043271.JPEG,l2,"[3.1930885e-01 1.0000000e+00 7.0408564e-03 8.0882211e-04 7.5583406e-02
 1.6840887e-01 7.0249196e-04 5.3009856e-04 1.5913344e-03 4.6576757e-02
 2.2323765e-01 2.8297824e-03 6.2399212e-04 1.1235572e-03 3.3482397e-03
 7.0697773e-04 6.0326466e-04 1.2634377e-03 1.4388820e-03 1.7492384e-01
 6.4134285e-02 5.7598070e-04 5.1815953e-04 8.0231053e-04 6.5763533e-04
 6.8092032e-04 1.3082406e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04254777\ILSVRC2012_val_00007953.JPEG,l2,"[9.9779963e-01 6.5445715e-01 1.0250328e-03 7.0878403e-04 5.3749350e-03
 8.9748406e-01 2.0438246e-04 2.3841395e-04 2.8758815e-03 1.2303167e-01
 1.0000000e+00 7.5095543e-03 2.5869059e-04 3.2377685e-03 1.2293363e-02
 2.1005116e-04 2.2397604e-04 4.7516162e-04 3.5370267e-03 3.4951979e-01
 6.2996584e-01 2.0347355e-04 2.5167438e-04 1.0461303e-02 1.9310952e-04
 1.9373272e-04 2.9867596e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04254777\ILSVRC2012_val_00038657.JPEG,l2,"[8.2693166e-01 8.6884892e-01 7.1463652e-04 8.9717394e-04 2.4504296e-01
 6.4069116e-01 2.1714263e-04 2.4412927e-04 6.2147580e-04 3.0845731e-01
 1.0000000e+00 4.8994943e-02 2.4476301e-04 2.4461164e-03 5.6474507e-01
 1.9765215e-04 1.9040343e-04 6.4643158e-04 4.3364707e-03 5.3294867e-01
 9.0991950e-01 2.1818846e-04 2.4851025e-04 1.6911225e-04 1.8640244e-04
 1.9172020e-04 3.3507543e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04254777\ILSVRC2012_val_00045111.JPEG,l2,"[0.20214258 1.         0.1204237  0.02962457 0.02868452 0.29095164
 0.01670978 0.01887344 0.05236305 0.05509265 0.2235821  0.06288439
 0.01784104 0.02264792 0.03406255 0.01709684 0.01790358 0.03159026
 0.03161737 0.05119305 0.42752331 0.01680911 0.02103017 0.03037162
 0.01846426 0.01801896 0.02134091]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04259630\ILSVRC2012_val_00013276.JPEG,l2,"[0.4250975  1.         0.06663611 0.06629581 0.06860136 0.02013276
 0.04807875 0.04197691 0.07999673 0.03867092 0.19264068 0.02799429
 0.04827124 0.06804605 0.03877909 0.0481368  0.04618659 0.06539346
 0.04255812 0.05191547 0.03378211 0.04822453 0.04852757 0.08946621
 0.05173948 0.05191625 0.04417591]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04259630\ILSVRC2012_val_00022117.JPEG,l2,"[0.05477701 1.         0.10124297 0.08222248 0.01210851 0.16239004
 0.09190627 0.08188145 0.15312494 0.03651056 0.06182083 0.29798844
 0.08013324 0.12384577 0.01110409 0.09258655 0.08915257 0.09612731
 0.06400049 0.01005534 0.30263722 0.08656842 0.08066706 0.06546701
 0.08805965 0.08821286 0.10118011]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04259630\ILSVRC2012_val_00032722.JPEG,l2,"[0.21199359 0.15308607 0.00630192 0.0100876  0.51062435 0.39860308
 0.00444172 0.0052138  0.0249356  1.         0.1480049  0.11632696
 0.00443326 0.01424209 0.168826   0.00477892 0.0042309  0.00747886
 0.01177828 0.40858    0.09867021 0.00454424 0.00584823 0.04772168
 0.00484078 0.00503478 0.00526347]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04259630\ILSVRC2012_val_00039664.JPEG,l2,"[0.0143224  0.9355436  0.00583823 0.00442297 0.00601719 0.27687022
 0.00286133 0.00271586 0.01001273 0.01622368 0.2513977  0.01140144
 0.0025788  0.00426474 0.03789331 0.00308247 0.00274944 0.00461773
 0.00512712 0.01229021 1.         0.00269716 0.00299825 0.00804484
 0.00314334 0.00296988 0.00345272]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04265275\ILSVRC2012_val_00004635.JPEG,l2,"[0.05224601 0.2021288  0.38277423 0.7594978  0.17267103 0.60525185
 0.23891015 0.24329665 0.9453901  0.16139284 0.4378819  0.11774954
 0.26832366 0.4508286  0.22601806 0.24513878 0.2243516  0.6526702
 0.80057096 0.14605425 1.         0.24613588 0.24932724 0.310318
 0.21779917 0.2219365  0.4506232 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04265275\ILSVRC2012_val_00015782.JPEG,l2,"[1.         0.3611525  0.52221394 0.23875885 0.26993763 0.4438671
 0.16888379 0.17454709 0.68814236 0.60540986 0.6279234  0.17059566
 0.17954044 0.24241656 0.27815354 0.16717978 0.16443297 0.36906794
 0.3485239  0.59056866 0.9797666  0.16374852 0.17592135 0.3829493
 0.15858285 0.14951368 0.3245143 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04265275\ILSVRC2012_val_00028294.JPEG,l2,"[0.22889382 0.07823468 0.23907061 0.14167303 0.6011358  0.05524723
 0.02495892 0.0300338  0.15582949 0.98953015 0.02790954 0.3590392
 0.02989443 0.14810823 0.1310228  0.02442858 0.02330801 0.07131904
 0.27018973 1.         0.14288491 0.02445959 0.05227168 0.4107209
 0.0249355  0.0241508  0.05684491]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04275548\ILSVRC2012_val_00019618.JPEG,l2,"[0.00790321 0.02170081 0.38627264 0.41079766 0.30590335 0.08405538
 0.45358443 0.42527476 0.19353178 0.21301022 0.04229632 0.10465933
 0.44691727 1.         0.13284732 0.5088526  0.44184563 0.2011942
 0.75474936 0.6396071  0.15890557 0.44790888 0.44904643 0.16027492
 0.5163222  0.4987502  0.31176463]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04275548\ILSVRC2012_val_00020733.JPEG,l2,"[0.31167623 0.25985554 0.52463835 0.51676756 0.49275774 0.46143904
 0.7134566  0.5775031  0.31024036 0.31850472 0.61012375 0.82064515
 0.5527445  0.47109634 0.44989768 0.6961405  0.6417395  0.37747514
 0.49681747 0.6229772  1.         0.6875233  0.5933139  0.27734122
 0.71635675 0.7152012  0.49554938]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04275548\ILSVRC2012_val_00040081.JPEG,l2,"[0.26257735 0.36513036 0.02557513 0.03796681 0.8173719  0.5454538
 0.03148505 0.02915619 0.0567859  0.30977538 1.         0.04331437
 0.02557759 0.08486611 0.39687818 0.03309292 0.02743716 0.02236845
 0.07240625 0.7720421  0.38211343 0.03236542 0.02977703 0.10385216
 0.03409617 0.03303719 0.02301629]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04285008\ILSVRC2012_val_00004970.JPEG,l2,"[8.7617373e-01 1.0000000e+00 5.9867406e-04 1.9083549e-03 5.0515868e-04
 1.7626119e-01 1.7403633e-03 1.4800826e-03 1.6488419e-03 3.0857474e-03
 3.0784479e-01 2.0674875e-01 1.4339908e-03 1.8935381e-03 4.2781783e-03
 2.0206543e-03 1.6997120e-03 1.3082401e-03 1.7391621e-03 1.1311732e-02
 2.9269907e-01 1.6622145e-03 1.6573775e-03 4.8453682e-03 1.9902952e-03
 2.1763623e-03 1.1909537e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04285008\ILSVRC2012_val_00035309.JPEG,l2,"[0.34399724 0.07255527 0.00338412 0.01224288 0.07764277 1.
 0.0022813  0.00193007 0.00201892 0.23468277 0.5120298  0.00231999
 0.00200495 0.0077644  0.01871076 0.00255363 0.00177809 0.00215776
 0.01569043 0.25981385 0.09253369 0.00195129 0.00151708 0.00142386
 0.00250405 0.00246574 0.00133671]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04285008\ILSVRC2012_val_00035603.JPEG,l2,"[0.5461732  0.22887744 0.56848955 0.23680562 0.15497173 0.16534391
 0.2681256  0.18091027 0.12729582 0.40470386 0.06155181 0.21670082
 0.19061778 0.09712424 0.01298927 0.3047241  0.22616398 0.22525176
 0.19449092 0.09172035 1.         0.25516924 0.14586596 0.11098919
 0.31022143 0.28295085 0.1817928 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04285008\ILSVRC2012_val_00038894.JPEG,l2,"[1.         0.6177895  0.00770468 0.0194572  0.08357523 0.6052776
 0.00454122 0.00301785 0.00450261 0.27592644 0.3111541  0.01513785
 0.00368495 0.00836478 0.09296825 0.00417667 0.00407662 0.00536515
 0.02426249 0.13811043 0.6675738  0.00399904 0.00345586 0.00934641
 0.00435435 0.00509186 0.00283145]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04311004\ILSVRC2012_val_00009286.JPEG,l2,"[2.8122224e-02 3.1378120e-01 1.4553314e-04 3.0815994e-04 8.7501658e-03
 6.4104819e-01 4.1645256e-04 2.8322489e-04 3.0343718e-04 2.3765480e-02
 7.6089352e-02 7.0109189e-02 2.7843792e-04 4.6640806e-04 9.1816746e-03
 4.0146525e-04 3.0195795e-04 1.8564425e-04 6.6290196e-04 4.9926724e-02
 1.0000000e+00 3.2945364e-04 2.7673712e-04 8.2120491e-04 4.4292212e-04
 4.5930603e-04 1.9775491e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04311004\ILSVRC2012_val_00023145.JPEG,l2,"[0.1754987  1.         0.06211094 0.03083142 0.12058914 0.10829811
 0.05781107 0.04217546 0.03635553 0.19775866 0.19215947 0.10800932
 0.04318609 0.03966768 0.02064275 0.0579022  0.05375484 0.0228417
 0.03401284 0.09513616 0.05718443 0.05858652 0.04413968 0.04716657
 0.05785391 0.06899126 0.02609684]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l2\param_1\n04311004\ILSVRC2012_val_00026411.JPEG,l2,"[1.5813702e-01 1.2394575e-01 3.0996061e-03 1.6297565e-03 1.4945098e-03
 1.0000000e+00 1.6488613e-03 1.0266972e-03 1.4498995e-03 2.8849017e-02
 1.9886427e-01 4.3480257e-03 8.8298426e-04 1.5966116e-03 6.3540316e-03
 1.5255834e-03 1.1735944e-03 8.9731277e-04 1.9349195e-03 5.7941065e-03
 2.3721793e-01 1.3602101e-03 9.0808643e-04 4.3853960e-04 1.7134929e-03
 1.7541117e-03 7.7049329e-04]"
